Builder,Lot / Address,Suburb,State,Package Price,Land Price,Build Price,Beds,Baths,Cars,Land m2,House m2,Title / Registration,Source,Confidence,Date Checked,Source URL
,"Dual Key NSW Millfield Lot 111 Vesper DG Millfield Rise 756 sqm 209 sqm $460,888 $636,985 $1,097,873 Available Registere",Dual Key,NSW,1097873.0,460888.0,636985.0,,,,756.0,209.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 110 Vesper DG Millfield Rise 756 sqm 210 sqm $460,888 $636,985 $1,097,873 On Hol… Registered",Dual Key,NSW,1097873.0,460888.0,636985.0,,,,756.0,210.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 107 Vesper DG Millfield Rise 756 sqm 211 sqm $460,888 $637,466 $1,098,354 Available Registere",Dual Key,NSW,1098354.0,460888.0,637466.0,,,,756.0,211.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 105 Vesper DG Millfield Rise 756 sqm 210 sqm $460,888 $637,466 $1,098,354 Available Registere",Dual Key,NSW,1098354.0,460888.0,637466.0,,,,756.0,210.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Millfield Lot 106 Vesper DG Millfield Rise 756 sqm 211 sqm $460,888 $641,666 $1,102,554 Available Registere",Dual Key,NSW,1102554.0,460888.0,641666.0,,,,756.0,211.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 114 Vesper SG Langham Estate 771 sqm 210 sqm $465,000 $645,337 $1,110,337 Available Quarter",Dual Key,NSW,1110337.0,465000.0,645337.0,,,,771.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 115 Vesper SG Langham Estate 796 sqm 210 sqm $475,000 $646,478 $1,121,478 Available Quarter",Dual Key,NSW,1121478.0,475000.0,646478.0,,,,796.0,210.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 137 Venus Langham Estate 631 sqm 219 sqm $425,000 $713,134 $1,138,134 Available Quarter 4, 2",Dual Key,NSW,1138134.0,425000.0,713134.0,,,,631.0,219.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 149 Venus Langham Estate 710 sqm 219 sqm $455,000 $723,155 $1,178,155 Available Quarter 4, 2",Dual Key,NSW,1178155.0,455000.0,723155.0,,,,710.0,219.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 161 Venus Langham Estate 754 sqm 219 sqm $460,000 $725,225 $1,185,225 Available Quarter 4, 2",Dual Key,NSW,1185225.0,460000.0,725225.0,,,,754.0,219.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Hunterview Lot 134 Venus Langham Estate 747 sqm 219 sqm $460,000 $727,889 $1,187,889 Available Quarter 3, 2",Dual Key,NSW,1187889.0,460000.0,727889.0,,,,747.0,219.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Lochinvar Lot 609 Vesper DG Hillcrest Estate 465 sqm 210 sqm $550,000 $639,011 $1,189,011 Available Registe",Dual Key,NSW,1189011.0,550000.0,639011.0,,,,465.0,210.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Nulkaba Lot 211 Vesper SG Vue 750 sqm 210 sqm $550,000 $661,786 $1,211,786 Available Registered",Dual Key,NSW,1211786.0,550000.0,661786.0,,,,750.0,210.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Dual Key NSW Lochinvar Lot 422 Venus 3+2 Hillcrest Estate 548 sqm 219 sqm $550,000 $684,859 $1,234,859 Available Registe",Dual Key,NSW,1234859.0,550000.0,684859.0,,,,548.0,219.0,Registered,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"CC-0108 450 Registered 240 5 + 5 + 3 BOWDEN DOUBLE $ 2,080 $ 108,160 8.71% TBC $ 485,000 $ 756,608 $ 1,241,608",One Mile,,1241608.0,108160.0,485000.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"CC-0109 965 Registered 225 5 + 5 + 3 CUSTOM SINGLE $ 2,100 $ 109,200 8.40% TBC $ 599,000 $ 701,400 $ 1,300,400",Brassall,,1300400.0,109200.0,599000.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"CC-0107 420 May-26 200 5 + 5 + 3 HARWOOD SINGLE $ 2,080 $ 108,160 8.14% Download $ 695,000 $ 633,261 $ 1,328,2",Moggill,,1328261.0,108160.0,633261.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"CC-0117 571 Registered 225 5 + 5 + 3 BOWDEN DOUBLE $ 2,080 $ 108,160 8.11% TBC $ 599,000 $ 734,400 $ 1,333,400",Brassall,,1333400.0,108160.0,599000.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Duplex NSW Lochinvar Lot 444 Orion 3+3 (Single …Hillcrest Estate 560 sqm 292 sqm $520,000 $833,596 $1,353,596 Available",Duplex,NSW,1353596.0,520000.0,833596.0,,,,560.0,292.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"CC-0101 800 Registered 200 5 + 5 + 4 MORETON SINGLE $ 2,150 $ 111,800 8.25% TBC $ 720,000 $ 635,400 $ 1,355,40",Raceview,,1355400.0,111800.0,635400.0,,,,,,Registered,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"8 N/A Belmont 18 Traditional MEDIUM Double 3 2.5 2 CNR 290.5 184.14 Q1 2026 $925,900.00 $885,900.00 $525,500.0",Available,,1411400.0,525500.0,885900.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"Option 3 Eden Traditional Single 4 2.5 1 9.9 320.7 153.34 Q1 2026 $1,006,210 $966,210.00 $459,600.00 $1,425,81",Available,,1425810.0,459600.0,966210.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"CC-0119 300 Jul-26 234 5 + 5 + 3 BRAMPTON DOUBLE $ 2,305 $ 119,860 8.15% Download $ 750,000 $ 719,900 $ 1,469,",Wynnum West,,1469900.0,119860.0,719900.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Option 2 Dalton 18 Traditional MEDIUM Double 4 2.5 1 9.9 320.7 182.93 Q1 2026 $1,006,210.00 $966,210.00 $515,0",Available,,1481210.0,515000.0,966210.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"CC-0118 344 Jul-26 234 5 + 5 + 3 BRAMPTON DOUBLE $ 2,305 $ 119,860 8.02% Download $ 780,000 $ 714,400 $ 1,494,",Wynnum West,,1494400.0,119860.0,714400.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"15 Option 1 Magnolia Tradtional Double 4 3 2 10m 317.3 219.96 Q1 2026 $971,625.00 $931,625.00 $565,700.00 $1,4",Available,,1497325.0,565700.0,931625.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"Option 2 Edgewood Contemporary OG Double 4 2.5 1 10m 317.3 224.55 Q1 2026 $971,625.00 $931,625.00 $566,300.00",Available,,1497925.0,566300.0,931625.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
,"CC-0121 423 Jun-26 200 5 + 5 + 4 MORETON SINGLE $ 2,340 $ 121,680 8.10% Download $ 840,000 $ 662,400 $ 1,502,4",Coopers Plains,,1502400.0,121680.0,662400.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"17 Option 1 Magnolia Tradtional Double 4 3 2 10m 312.8 219.96 Q1 2026 $972,215.00 $932,215.00 $576,100.00 $1,5",Available,,1508315.0,576100.0,932215.0,,,,,,Q1 2026,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ea95a9d978a04fe5a5feb9b22151a750.pdf
